ID,DATETIME,rho,X
100018376,2022-02-04 16:00:00,ENTITY03,61
100018377,2022-02-04 17:00:00,ENTITY03,20
100018378,2022-02-04 18:00:00,ENTITY03,43
100018379,2022-02-04 19:00:00,ENTITY03,62
100018380,2022-02-04 20:00:00,ENTITY03,46
100018381,2022-02-04 21:00:00,ENTITY03,56
100018382,2022-02-04 22:00:00,ENTITY03,87
100018383,2022-02-04 23:00:00,ENTITY03,77
100018384,2022-02-05 00:00:00,ENTITY03,38
100018385,2022-02-05 01:00:00,ENTITY03,98
100018386,2022-02-05 02:00:00,ENTITY03,95
100018387,2022-02-05 03:00:00,ENTITY03,56
100018388,2022-02-05 04:00:00,ENTITY03,8
100018389,2022-02-05 05:00:00,ENTITY03,15
100018390,2022-02-05 06:00:00,ENTITY03,12
100018391,2022-02-05 07:00:00,ENTITY03,2
100018392,2022-02-05 08:00:00,ENTITY03,23
100018393,2022-02-05 09:00:00,ENTITY03,31
100018394,2022-02-05 10:00:00,ENTITY03,79
100018395,2022-02-05 11:00:00,ENTITY03,63
100018396,2022-02-05 12:00:00,ENTITY03,6
100018397,2022-02-05 13:00:00,ENTITY03,56
100018398,2022-02-05 14:00:00,ENTITY03,26
100018399,2022-02-05 15:00:00,ENTITY03,80
100018400,2022-02-05 16:00:00,ENTITY03,12
100018401,2022-02-05 17:00:00,ENTITY03,83
100018402,2022-02-05 18:00:00,ENTITY03,39
100018403,2022-02-05 19:00:00,ENTITY03,81
100018404,2022-02-05 20:00:00,ENTITY03,40
100018405,2022-02-05 21:00:00,ENTITY03,53
100018406,2022-02-05 22:00:00,ENTITY03,27
100018407,2022-02-05 23:00:00,ENTITY03,73
100018408,2022-02-06 00:00:00,ENTITY03,15
100018409,2022-02-06 01:00:00,ENTITY03,45
100018410,2022-02-06 02:00:00,ENTITY03,95
100018411,2022-02-06 03:00:00,ENTITY03,38
100018412,2022-02-06 04:00:00,ENTITY03,5
100018413,2022-02-06 05:00:00,ENTITY03,59
100018414,2022-02-06 06:00:00,ENTITY03,6
100018415,2022-02-06 07:00:00,ENTITY03,52
100018416,2022-02-06 08:00:00,ENTITY03,14
100018417,2022-02-06 09:00:00,ENTITY03,79
100018418,2022-02-06 10:00:00,ENTITY03,50
100018419,2022-02-06 11:00:00,ENTITY03,9
100018420,2022-02-06 12:00:00,ENTITY03,57
100018421,2022-02-06 13:00:00,ENTITY03,99
100018422,2022-02-06 14:00:00,ENTITY03,84
100018423,2022-02-06 15:00:00,ENTITY03,88
100018424,2022-02-06 16:00:00,ENTITY03,81
100018425,2022-02-06 17:00:00,ENTITY03,8
100018426,2022-02-06 18:00:00,ENTITY03,83
100018427,2022-02-06 19:00:00,ENTITY03,74
100018428,2022-02-06 20:00:00,ENTITY03,99
100018429,2022-02-06 21:00:00,ENTITY03,48
100018430,2022-02-06 22:00:00,ENTITY03,61
100018431,2022-02-06 23:00:00,ENTITY03,22
100018432,2022-02-07 00:00:00,ENTITY03,66
100018433,2022-02-07 01:00:00,ENTITY03,73
100018434,2022-02-07 02:00:00,ENTITY03,68
100018435,2022-02-07 03:00:00,ENTITY03,40
100018436,2022-02-07 04:00:00,ENTITY03,88
100018437,2022-02-07 05:00:00,ENTITY03,39
100018438,2022-02-07 06:00:00,ENTITY03,67
100018439,2022-02-07 07:00:00,ENTITY03,74
100018440,2022-02-07 08:00:00,ENTITY03,14
100018441,2022-02-07 09:00:00,ENTITY03,29
100018442,2022-02-07 10:00:00,ENTITY03,66
100018443,2022-02-07 11:00:00,ENTITY03,58
100018444,2022-02-07 12:00:00,ENTITY03,47
100018445,2022-02-07 13:00:00,ENTITY03,82
100018446,2022-02-07 14:00:00,ENTITY03,8
100018447,2022-02-07 15:00:00,ENTITY03,69
100018448,2022-02-07 16:00:00,ENTITY03,5
100018449,2022-02-07 17:00:00,ENTITY03,93
100018450,2022-02-07 18:00:00,ENTITY03,13
100018451,2022-02-07 19:00:00,ENTITY03,0
100018452,2022-02-07 20:00:00,ENTITY03,18
100018453,2022-02-07 21:00:00,ENTITY03,88
100018454,2022-02-07 22:00:00,ENTITY03,90
100018455,2022-02-07 23:00:00,ENTITY03,17
100018456,2022-02-08 00:00:00,ENTITY03,72
100018457,2022-02-08 01:00:00,ENTITY03,84
100018458,2022-02-08 02:00:00,ENTITY03,16
100018459,2022-02-08 03:00:00,ENTITY03,8
100018460,2022-02-08 04:00:00,ENTITY03,31
100018461,2022-02-08 05:00:00,ENTITY03,68
100018462,2022-02-08 06:00:00,ENTITY03,93
100018463,2022-02-08 07:00:00,ENTITY03,62
100018464,2022-02-08 08:00:00,ENTITY03,93
100018465,2022-02-08 09:00:00,ENTITY03,87
100018466,2022-02-08 10:00:00,ENTITY03,38
100018467,2022-02-08 11:00:00,ENTITY03,45
100018468,2022-02-08 12:00:00,ENTITY03,46
100018469,2022-02-08 13:00:00,ENTITY03,87
100018470,2022-02-08 14:00:00,ENTITY03,77
100018471,2022-02-08 15:00:00,ENTITY03,37
100018472,2022-02-08 16:00:00,ENTITY03,40
100018473,2022-02-08 17:00:00,ENTITY03,41
100018474,2022-02-08 18:00:00,ENTITY03,98
100018475,2022-02-08 19:00:00,ENTITY03,35
100018476,2022-02-08 20:00:00,ENTITY03,62
100018477,2022-02-08 21:00:00,ENTITY03,5
100018478,2022-02-08 22:00:00,ENTITY03,49
100018479,2022-02-08 23:00:00,ENTITY03,73
100018480,2022-02-09 00:00:00,ENTITY03,86
100018481,2022-02-09 01:00:00,ENTITY03,74
100018482,2022-02-09 02:00:00,ENTITY03,86
100018483,2022-02-09 03:00:00,ENTITY03,13
100018484,2022-02-09 04:00:00,ENTITY03,71
100018485,2022-02-09 05:00:00,ENTITY03,29
100018486,2022-02-09 06:00:00,ENTITY03,28
100018487,2022-02-09 07:00:00,ENTITY03,46
100018488,2022-02-09 08:00:00,ENTITY03,27
100018489,2022-02-09 09:00:00,ENTITY03,72
100018490,2022-02-09 10:00:00,ENTITY03,63
100018491,2022-02-09 11:00:00,ENTITY03,45
100018492,2022-02-09 12:00:00,ENTITY03,96
100018493,2022-02-09 13:00:00,ENTITY03,15
100018494,2022-02-09 14:00:00,ENTITY03,16
100018495,2022-02-09 15:00:00,ENTITY03,65
100018496,2022-02-09 16:00:00,ENTITY03,44
100018497,2022-02-09 17:00:00,ENTITY03,30
100018498,2022-02-09 18:00:00,ENTITY03,27
100018499,2022-02-09 19:00:00,ENTITY03,1
100018500,2022-02-09 20:00:00,ENTITY03,0
100018501,2022-02-09 21:00:00,ENTITY03,31
100018502,2022-02-09 22:00:00,ENTITY03,78
100018503,2022-02-09 23:00:00,ENTITY03,73
100018504,2022-02-10 00:00:00,ENTITY03,17
100018505,2022-02-10 01:00:00,ENTITY03,74
100018506,2022-02-10 02:00:00,ENTITY03,74
100018507,2022-02-10 03:00:00,ENTITY03,55
100018508,2022-02-10 04:00:00,ENTITY03,44
100018509,2022-02-10 05:00:00,ENTITY03,23
100018510,2022-02-10 06:00:00,ENTITY03,97
100018511,2022-02-10 07:00:00,ENTITY03,32
100018512,2022-02-10 08:00:00,ENTITY03,62
100018513,2022-02-10 09:00:00,ENTITY03,61
100018514,2022-02-10 10:00:00,ENTITY03,17
100018515,2022-02-10 11:00:00,ENTITY03,67
100018516,2022-02-10 12:00:00,ENTITY03,79
100018517,2022-02-10 13:00:00,ENTITY03,70
100018518,2022-02-10 14:00:00,ENTITY03,5
100018519,2022-02-10 15:00:00,ENTITY03,13
100018520,2022-02-10 16:00:00,ENTITY03,26
100018521,2022-02-10 17:00:00,ENTITY03,70
100018522,2022-02-10 18:00:00,ENTITY03,36
100018523,2022-02-10 19:00:00,ENTITY03,18
100018524,2022-02-10 20:00:00,ENTITY03,48
100018525,2022-02-10 21:00:00,ENTITY03,81
100018526,2022-02-10 22:00:00,ENTITY03,42
100018527,2022-02-10 23:00:00,ENTITY03,72
100018528,2022-02-11 00:00:00,ENTITY03,65
100018529,2022-02-11 01:00:00,ENTITY03,88
100018530,2022-02-11 02:00:00,ENTITY03,82
100018531,2022-02-11 03:00:00,ENTITY03,30
100018532,2022-02-11 04:00:00,ENTITY03,78
100018533,2022-02-11 05:00:00,ENTITY03,34
100018534,2022-02-11 06:00:00,ENTITY03,90
100018535,2022-02-11 07:00:00,ENTITY03,15
100018536,2022-02-11 08:00:00,ENTITY03,77
100018537,2022-02-11 09:00:00,ENTITY03,61
100018538,2022-02-11 10:00:00,ENTITY03,74
100018539,2022-02-11 11:00:00,ENTITY03,23
100018540,2022-02-11 12:00:00,ENTITY03,5
100018541,2022-02-11 13:00:00,ENTITY03,62
100018542,2022-02-11 14:00:00,ENTITY03,37
100018543,2022-02-11 15:00:00,ENTITY03,10
100018544,2022-02-11 16:00:00,ENTITY03,21
100018545,2022-02-11 17:00:00,ENTITY03,33
100018546,2022-02-11 18:00:00,ENTITY03,37
100018547,2022-02-11 19:00:00,ENTITY03,8
100018548,2022-02-11 20:00:00,ENTITY03,74
100018549,2022-02-11 21:00:00,ENTITY03,28
100018550,2022-02-11 22:00:00,ENTITY03,5
100018551,2022-02-11 23:00:00,ENTITY03,73
100018552,2022-02-12 00:00:00,ENTITY03,10
100018553,2022-02-12 01:00:00,ENTITY03,96
100018554,2022-02-12 02:00:00,ENTITY03,97
100018555,2022-02-12 03:00:00,ENTITY03,25
100018556,2022-02-12 04:00:00,ENTITY03,83
100018557,2022-02-12 05:00:00,ENTITY03,20
100018558,2022-02-12 06:00:00,ENTITY03,62
100018559,2022-02-12 07:00:00,ENTITY03,91
100018560,2022-02-12 08:00:00,ENTITY03,31
100018561,2022-02-12 09:00:00,ENTITY03,12
100018562,2022-02-12 10:00:00,ENTITY03,22
100018563,2022-02-12 11:00:00,ENTITY03,24
100018564,2022-02-12 12:00:00,ENTITY03,54
100018565,2022-02-12 13:00:00,ENTITY03,74
100018566,2022-02-12 14:00:00,ENTITY03,33
100018567,2022-02-12 15:00:00,ENTITY03,77
100018568,2022-02-12 16:00:00,ENTITY03,51
100018569,2022-02-12 17:00:00,ENTITY03,38
100018570,2022-02-12 18:00:00,ENTITY03,10
100018571,2022-02-12 19:00:00,ENTITY03,37
100018572,2022-02-12 20:00:00,ENTITY03,85
100018573,2022-02-12 21:00:00,ENTITY03,84
100018574,2022-02-12 22:00:00,ENTITY03,58
100018575,2022-02-12 23:00:00,ENTITY03,95
100018576,2022-02-13 00:00:00,ENTITY03,74
100018577,2022-02-13 01:00:00,ENTITY03,67
100018578,2022-02-13 02:00:00,ENTITY03,5
100018579,2022-02-13 03:00:00,ENTITY03,61
100018580,2022-02-13 04:00:00,ENTITY03,2
100018581,2022-02-13 05:00:00,ENTITY03,99
100018582,2022-02-13 06:00:00,ENTITY03,2
100018583,2022-02-13 07:00:00,ENTITY03,97
100018584,2022-02-13 08:00:00,ENTITY03,38
100018585,2022-02-13 09:00:00,ENTITY03,56
100018586,2022-02-13 10:00:00,ENTITY03,91
100018587,2022-02-13 11:00:00,ENTITY03,81
100018588,2022-02-13 12:00:00,ENTITY03,64
100018589,2022-02-13 13:00:00,ENTITY03,19
100018590,2022-02-13 14:00:00,ENTITY03,78
100018591,2022-02-13 15:00:00,ENTITY03,58
100018592,2022-02-13 16:00:00,ENTITY03,83
100018593,2022-02-13 17:00:00,ENTITY03,89
100018594,2022-02-13 18:00:00,ENTITY03,24
100018595,2022-02-13 19:00:00,ENTITY03,27
100018596,2022-02-13 20:00:00,ENTITY03,85
100018597,2022-02-13 21:00:00,ENTITY03,70
100018598,2022-02-13 22:00:00,ENTITY03,43
100018599,2022-02-13 23:00:00,ENTITY03,9
100018600,2022-02-14 00:00:00,ENTITY03,60
100018601,2022-02-14 01:00:00,ENTITY03,12
100018602,2022-02-14 02:00:00,ENTITY03,4
100018603,2022-02-14 03:00:00,ENTITY03,93
100018604,2022-02-14 04:00:00,ENTITY03,33
100018605,2022-02-14 05:00:00,ENTITY03,33
100018606,2022-02-14 06:00:00,ENTITY03,20
100018607,2022-02-14 07:00:00,ENTITY03,85
100018608,2022-02-14 08:00:00,ENTITY03,24
100018609,2022-02-14 09:00:00,ENTITY03,3
100018610,2022-02-14 10:00:00,ENTITY03,78
100018611,2022-02-14 11:00:00,ENTITY03,50
100018612,2022-02-14 12:00:00,ENTITY03,45
100018613,2022-02-14 13:00:00,ENTITY03,84
100018614,2022-02-14 14:00:00,ENTITY03,82
100018615,2022-02-14 15:00:00,ENTITY03,37
100018616,2022-02-14 16:00:00,ENTITY03,92
100018617,2022-02-14 17:00:00,ENTITY03,28
100018618,2022-02-14 18:00:00,ENTITY03,63
100018619,2022-02-14 19:00:00,ENTITY03,67
100018620,2022-02-14 20:00:00,ENTITY03,51
100018621,2022-02-14 21:00:00,ENTITY03,52
100018622,2022-02-14 22:00:00,ENTITY03,14
100018623,2022-02-14 23:00:00,ENTITY03,18
100018624,2022-02-15 00:00:00,ENTITY03,42
100018625,2022-02-15 01:00:00,ENTITY03,6
100018626,2022-02-15 02:00:00,ENTITY03,67
100018627,2022-02-15 03:00:00,ENTITY03,37
100018628,2022-02-15 04:00:00,ENTITY03,4
100018629,2022-02-15 05:00:00,ENTITY03,94
100018630,2022-02-15 06:00:00,ENTITY03,33
100018631,2022-02-15 07:00:00,ENTITY03,41
100018632,2022-02-15 08:00:00,ENTITY03,25
100018633,2022-02-15 09:00:00,ENTITY03,38
100018634,2022-02-15 10:00:00,ENTITY03,61
100018635,2022-02-15 11:00:00,ENTITY03,81
100018636,2022-02-15 12:00:00,ENTITY03,35
100018637,2022-02-15 13:00:00,ENTITY03,58
100018638,2022-02-15 14:00:00,ENTITY03,81
100018639,2022-02-15 15:00:00,ENTITY03,81
100018640,2022-02-15 16:00:00,ENTITY03,48
100018641,2022-02-15 17:00:00,ENTITY03,20
100018642,2022-02-15 18:00:00,ENTITY03,44
100018643,2022-02-15 19:00:00,ENTITY03,55
100018644,2022-02-15 20:00:00,ENTITY03,24
100018645,2022-02-15 21:00:00,ENTITY03,1
100018646,2022-02-15 22:00:00,ENTITY03,29
100018647,2022-02-15 23:00:00,ENTITY03,76
100018648,2022-02-16 00:00:00,ENTITY03,44
100018649,2022-02-16 01:00:00,ENTITY03,91
100018650,2022-02-16 02:00:00,ENTITY03,54
100018651,2022-02-16 03:00:00,ENTITY03,71
100018652,2022-02-16 04:00:00,ENTITY03,96
100018653,2022-02-16 05:00:00,ENTITY03,15
100018654,2022-02-16 06:00:00,ENTITY03,16
100018655,2022-02-16 07:00:00,ENTITY03,32
100018656,2022-02-16 08:00:00,ENTITY03,83
100018657,2022-02-16 09:00:00,ENTITY03,32
100018658,2022-02-16 10:00:00,ENTITY03,84
100018659,2022-02-16 11:00:00,ENTITY03,78
100018660,2022-02-16 12:00:00,ENTITY03,16
100018661,2022-02-16 13:00:00,ENTITY03,58
100018662,2022-02-16 14:00:00,ENTITY03,87
100018663,2022-02-16 15:00:00,ENTITY03,44
100018664,2022-02-16 16:00:00,ENTITY03,54
100018665,2022-02-16 17:00:00,ENTITY03,21
100018666,2022-02-16 18:00:00,ENTITY03,41
100018667,2022-02-16 19:00:00,ENTITY03,36
100018668,2022-02-16 20:00:00,ENTITY03,74
100018669,2022-02-16 21:00:00,ENTITY03,90
100018670,2022-02-16 22:00:00,ENTITY03,65
100018671,2022-02-16 23:00:00,ENTITY03,15
100018672,2022-02-17 00:00:00,ENTITY03,10
100018673,2022-02-17 01:00:00,ENTITY03,7
100018674,2022-02-17 02:00:00,ENTITY03,61
100018675,2022-02-17 03:00:00,ENTITY03,52
100018676,2022-02-17 04:00:00,ENTITY03,0
100018677,2022-02-17 05:00:00,ENTITY03,86
100018678,2022-02-17 06:00:00,ENTITY03,50
100018679,2022-02-17 07:00:00,ENTITY03,79
100018680,2022-02-17 08:00:00,ENTITY03,56
100018681,2022-02-17 09:00:00,ENTITY03,6
100018682,2022-02-17 10:00:00,ENTITY03,22
100018683,2022-02-17 11:00:00,ENTITY03,1
100018684,2022-02-17 12:00:00,ENTITY03,25
100018685,2022-02-17 13:00:00,ENTITY03,42
100018686,2022-02-17 14:00:00,ENTITY03,95
100018687,2022-02-17 15:00:00,ENTITY03,25
100018688,2022-02-17 16:00:00,ENTITY03,22
100018689,2022-02-17 17:00:00,ENTITY03,92
100018690,2022-02-17 18:00:00,ENTITY03,23
100018691,2022-02-17 19:00:00,ENTITY03,4
100018692,2022-02-17 20:00:00,ENTITY03,76
100018693,2022-02-17 21:00:00,ENTITY03,58
100018694,2022-02-17 22:00:00,ENTITY03,55
100018695,2022-02-17 23:00:00,ENTITY03,84
100018696,2022-02-18 00:00:00,ENTITY03,25
100018697,2022-02-18 01:00:00,ENTITY03,50
100018698,2022-02-18 02:00:00,ENTITY03,61
100018699,2022-02-18 03:00:00,ENTITY03,58
100018700,2022-02-18 04:00:00,ENTITY03,37
100018701,2022-02-18 05:00:00,ENTITY03,7
100018702,2022-02-18 06:00:00,ENTITY03,85
100018703,2022-02-18 07:00:00,ENTITY03,80
100018704,2022-02-18 08:00:00,ENTITY03,53
100018705,2022-02-18 09:00:00,ENTITY03,39
100018706,2022-02-18 10:00:00,ENTITY03,25
100018707,2022-02-18 11:00:00,ENTITY03,31
100018708,2022-02-18 12:00:00,ENTITY03,49
100018709,2022-02-18 13:00:00,ENTITY03,30
100018710,2022-02-18 14:00:00,ENTITY03,22
100018711,2022-02-18 15:00:00,ENTITY03,76
100018712,2022-02-18 16:00:00,ENTITY03,50
100018713,2022-02-18 17:00:00,ENTITY03,62
100018714,2022-02-18 18:00:00,ENTITY03,10
100018715,2022-02-18 19:00:00,ENTITY03,33
100018716,2022-02-18 20:00:00,ENTITY03,76
100018717,2022-02-18 21:00:00,ENTITY03,83
100018718,2022-02-18 22:00:00,ENTITY03,63
100018719,2022-02-18 23:00:00,ENTITY03,73
100018720,2022-02-19 00:00:00,ENTITY03,32
100018721,2022-02-19 01:00:00,ENTITY03,83
100018722,2022-02-19 02:00:00,ENTITY03,22
100018723,2022-02-19 03:00:00,ENTITY03,48
100018724,2022-02-19 04:00:00,ENTITY03,33
100018725,2022-02-19 05:00:00,ENTITY03,39
100018726,2022-02-19 06:00:00,ENTITY03,49
100018727,2022-02-19 07:00:00,ENTITY03,4
100018728,2022-02-19 08:00:00,ENTITY03,91
100018729,2022-02-19 09:00:00,ENTITY03,11
100018730,2022-02-19 10:00:00,ENTITY03,24
100018731,2022-02-19 11:00:00,ENTITY03,57
100018732,2022-02-19 12:00:00,ENTITY03,90
100018733,2022-02-19 13:00:00,ENTITY03,66
100018734,2022-02-19 14:00:00,ENTITY03,82
100018735,2022-02-19 15:00:00,ENTITY03,92
100018736,2022-02-19 16:00:00,ENTITY03,94
100018737,2022-02-19 17:00:00,ENTITY03,45
100018738,2022-02-19 18:00:00,ENTITY03,72
100018739,2022-02-19 19:00:00,ENTITY03,84
100018740,2022-02-19 20:00:00,ENTITY03,21
100018741,2022-02-19 21:00:00,ENTITY03,18
100018742,2022-02-19 22:00:00,ENTITY03,16
100018743,2022-02-19 23:00:00,ENTITY03,24
100018744,2022-02-20 00:00:00,ENTITY03,66
100018745,2022-02-20 01:00:00,ENTITY03,95
100018746,2022-02-20 02:00:00,ENTITY03,42
100018747,2022-02-20 03:00:00,ENTITY03,83
100018748,2022-02-20 04:00:00,ENTITY03,12
100018749,2022-02-20 05:00:00,ENTITY03,50
100018750,2022-02-20 06:00:00,ENTITY03,10
100018751,2022-02-20 07:00:00,ENTITY03,41
100018752,2022-02-20 08:00:00,ENTITY03,44
100018753,2022-02-20 09:00:00,ENTITY03,87
100018754,2022-02-20 10:00:00,ENTITY03,88
100018755,2022-02-20 11:00:00,ENTITY03,10
100018756,2022-02-20 12:00:00,ENTITY03,18
100018757,2022-02-20 13:00:00,ENTITY03,53
100018758,2022-02-20 14:00:00,ENTITY03,56
100018759,2022-02-20 15:00:00,ENTITY03,8
100018760,2022-02-20 16:00:00,ENTITY03,86
100018761,2022-02-20 17:00:00,ENTITY03,96
100018762,2022-02-20 18:00:00,ENTITY03,56
100018763,2022-02-20 19:00:00,ENTITY03,37
100018764,2022-02-20 20:00:00,ENTITY03,71
100018765,2022-02-20 21:00:00,ENTITY03,85
100018766,2022-02-20 22:00:00,ENTITY03,17
100018767,2022-02-20 23:00:00,ENTITY03,66
100018768,2022-02-21 00:00:00,ENTITY03,13
100018769,2022-02-21 01:00:00,ENTITY03,73
100018770,2022-02-21 02:00:00,ENTITY03,11
100018771,2022-02-21 03:00:00,ENTITY03,73
100018772,2022-02-21 04:00:00,ENTITY03,14
100018773,2022-02-21 05:00:00,ENTITY03,95
100018774,2022-02-21 06:00:00,ENTITY03,84
100018775,2022-02-21 07:00:00,ENTITY03,97
100018776,2022-02-21 08:00:00,ENTITY03,53
100018777,2022-02-21 09:00:00,ENTITY03,72
100018778,2022-02-21 10:00:00,ENTITY03,2
100018779,2022-02-21 11:00:00,ENTITY03,62
100018780,2022-02-21 12:00:00,ENTITY03,29
100018781,2022-02-21 13:00:00,ENTITY03,79
100018782,2022-02-21 14:00:00,ENTITY03,39
100018783,2022-02-21 15:00:00,ENTITY03,10
100018784,2022-02-21 16:00:00,ENTITY03,34
100018785,2022-02-21 17:00:00,ENTITY03,30
100018786,2022-02-21 18:00:00,ENTITY03,43
100018787,2022-02-21 19:00:00,ENTITY03,91
100018788,2022-02-21 20:00:00,ENTITY03,31
100018789,2022-02-21 21:00:00,ENTITY03,59
100018790,2022-02-21 22:00:00,ENTITY03,84
100018791,2022-02-21 23:00:00,ENTITY03,20
100018792,2022-02-22 00:00:00,ENTITY03,90
100018793,2022-02-22 01:00:00,ENTITY03,55
100018794,2022-02-22 02:00:00,ENTITY03,11
100018795,2022-02-22 03:00:00,ENTITY03,77
100018796,2022-02-22 04:00:00,ENTITY03,78
100018797,2022-02-22 05:00:00,ENTITY03,29
100018798,2022-02-22 06:00:00,ENTITY03,82
100018799,2022-02-22 07:00:00,ENTITY03,98
100018800,2022-02-22 08:00:00,ENTITY03,13
100018801,2022-02-22 09:00:00,ENTITY03,80
100018802,2022-02-22 10:00:00,ENTITY03,62
100018803,2022-02-22 11:00:00,ENTITY03,47
100018804,2022-02-22 12:00:00,ENTITY03,83
100018805,2022-02-22 13:00:00,ENTITY03,60
100018806,2022-02-22 14:00:00,ENTITY03,67
100018807,2022-02-22 15:00:00,ENTITY03,49
100018808,2022-02-22 16:00:00,ENTITY03,4
100018809,2022-02-22 17:00:00,ENTITY03,99
100018810,2022-02-22 18:00:00,ENTITY03,44
100018811,2022-02-22 19:00:00,ENTITY03,79
100018812,2022-02-22 20:00:00,ENTITY03,20
100018813,2022-02-22 21:00:00,ENTITY03,34
100018814,2022-02-22 22:00:00,ENTITY03,85
100018815,2022-02-22 23:00:00,ENTITY03,80
100018816,2022-02-23 00:00:00,ENTITY03,5
100018817,2022-02-23 01:00:00,ENTITY03,77
100018818,2022-02-23 02:00:00,ENTITY03,13
100018819,2022-02-23 03:00:00,ENTITY03,29
100018820,2022-02-23 04:00:00,ENTITY03,32
100018821,2022-02-23 05:00:00,ENTITY03,36
100018822,2022-02-23 06:00:00,ENTITY03,40
100018823,2022-02-23 07:00:00,ENTITY03,66
100018824,2022-02-23 08:00:00,ENTITY03,61
100018825,2022-02-23 09:00:00,ENTITY03,41
100018826,2022-02-23 10:00:00,ENTITY03,0
100018827,2022-02-23 11:00:00,ENTITY03,89
100018828,2022-02-23 12:00:00,ENTITY03,83
100018829,2022-02-23 13:00:00,ENTITY03,54
100018830,2022-02-23 14:00:00,ENTITY03,74
100018831,2022-02-23 15:00:00,ENTITY03,88
100018832,2022-02-23 16:00:00,ENTITY03,46
100018833,2022-02-23 17:00:00,ENTITY03,61
100018834,2022-02-23 18:00:00,ENTITY03,3
100018835,2022-02-23 19:00:00,ENTITY03,47
100018836,2022-02-23 20:00:00,ENTITY03,29
100018837,2022-02-23 21:00:00,ENTITY03,81
100018838,2022-02-23 22:00:00,ENTITY03,85
100018839,2022-02-23 23:00:00,ENTITY03,33
100018840,2022-02-24 00:00:00,ENTITY03,25
100018841,2022-02-24 01:00:00,ENTITY03,14
100018842,2022-02-24 02:00:00,ENTITY03,57
100018843,2022-02-24 03:00:00,ENTITY03,21
100018844,2022-02-24 04:00:00,ENTITY03,2
100018845,2022-02-24 05:00:00,ENTITY03,72
100018846,2022-02-24 06:00:00,ENTITY03,79
100018847,2022-02-24 07:00:00,ENTITY03,65
100018848,2022-02-24 08:00:00,ENTITY03,63
100018849,2022-02-24 09:00:00,ENTITY03,63
100018850,2022-02-24 10:00:00,ENTITY03,30
100018851,2022-02-24 11:00:00,ENTITY03,49
100018852,2022-02-24 12:00:00,ENTITY03,49
100018853,2022-02-24 13:00:00,ENTITY03,21
100018854,2022-02-24 14:00:00,ENTITY03,66
100018855,2022-02-24 15:00:00,ENTITY03,85
100018856,2022-02-24 16:00:00,ENTITY03,35
100018857,2022-02-24 17:00:00,ENTITY03,98
100018858,2022-02-24 18:00:00,ENTITY03,1
100018859,2022-02-24 19:00:00,ENTITY03,60
100018860,2022-02-24 20:00:00,ENTITY03,99
100018861,2022-02-24 21:00:00,ENTITY03,53
100018862,2022-02-24 22:00:00,ENTITY03,11
100018863,2022-02-24 23:00:00,ENTITY03,44
100018864,2022-02-25 00:00:00,ENTITY03,98
100018865,2022-02-25 01:00:00,ENTITY03,53
100018866,2022-02-25 02:00:00,ENTITY03,16
100018867,2022-02-25 03:00:00,ENTITY03,71
100018868,2022-02-25 04:00:00,ENTITY03,18
100018869,2022-02-25 05:00:00,ENTITY03,56
100018870,2022-02-25 06:00:00,ENTITY03,37
100018871,2022-02-25 07:00:00,ENTITY03,6
100018872,2022-02-25 08:00:00,ENTITY03,84
100018873,2022-02-25 09:00:00,ENTITY03,48
100018874,2022-02-25 10:00:00,ENTITY03,75
100018875,2022-02-25 11:00:00,ENTITY03,55
100018876,2022-02-25 12:00:00,ENTITY03,97
100018877,2022-02-25 13:00:00,ENTITY03,20
100018878,2022-02-25 14:00:00,ENTITY03,85
100018879,2022-02-25 15:00:00,ENTITY03,31
100018880,2022-02-25 16:00:00,ENTITY03,60
100018881,2022-02-25 17:00:00,ENTITY03,47
100018882,2022-02-25 18:00:00,ENTITY03,43
100018883,2022-02-25 19:00:00,ENTITY03,56
100018884,2022-02-25 20:00:00,ENTITY03,49
100018885,2022-02-25 21:00:00,ENTITY03,5
100018886,2022-02-25 22:00:00,ENTITY03,34
100018887,2022-02-25 23:00:00,ENTITY03,89
100018888,2022-02-26 00:00:00,ENTITY03,7
100018889,2022-02-26 01:00:00,ENTITY03,68
100018890,2022-02-26 02:00:00,ENTITY03,34
100018891,2022-02-26 03:00:00,ENTITY03,20
100018892,2022-02-26 04:00:00,ENTITY03,3
100018893,2022-02-26 05:00:00,ENTITY03,62
100018894,2022-02-26 06:00:00,ENTITY03,81
100018895,2022-02-26 07:00:00,ENTITY03,3
100018896,2022-02-26 08:00:00,ENTITY03,18
100018897,2022-02-26 09:00:00,ENTITY03,30
100018898,2022-02-26 10:00:00,ENTITY03,49
100018899,2022-02-26 11:00:00,ENTITY03,27
100018900,2022-02-26 12:00:00,ENTITY03,25
100018901,2022-02-26 13:00:00,ENTITY03,20
100018902,2022-02-26 14:00:00,ENTITY03,17
100018903,2022-02-26 15:00:00,ENTITY03,68
100018904,2022-02-26 16:00:00,ENTITY03,23
100018905,2022-02-26 17:00:00,ENTITY03,53
100018906,2022-02-26 18:00:00,ENTITY03,81
100018907,2022-02-26 19:00:00,ENTITY03,83
100018908,2022-02-26 20:00:00,ENTITY03,4
100018909,2022-02-26 21:00:00,ENTITY03,65
100018910,2022-02-26 22:00:00,ENTITY03,10
100018911,2022-02-26 23:00:00,ENTITY03,1
100018912,2022-02-27 00:00:00,ENTITY03,55
